wd,ws,freq_val
125.0000000000,15.0000000000,0.0002110427
125.0000000000,16.0000000000,0.0001026694
125.0000000000,17.0000000000,0.0000627424
125.0000000000,18.0000000000,0.0000342231
125.0000000000,19.0000000000,0.0000228154
125.0000000000,20.0000000000,0.0000057039
125.0000000000,21.0000000000,0.0000057039
125.0000000000,22.0000000000,0.0000000000
125.0000000000,23.0000000000,0.0000000000
125.0000000000,24.0000000000,0.0000000000
125.0000000000,25.0000000000,0.0000000000
130.0000000000,0.0000000000,0.0000285193
130.0000000000,1.0000000000,0.0001768195
130.0000000000,2.0000000000,0.0002509697
130.0000000000,3.0000000000,0.0005361624
130.0000000000,4.0000000000,0.0006388319
130.0000000000,5.0000000000,0.0005589779
130.0000000000,6.0000000000,0.0007814282
130.0000000000,7.0000000000,0.0007529090
130.0000000000,8.0000000000,0.0008726899
130.0000000000,9.0000000000,0.0007357974
130.0000000000,10.0000000000,0.0006274241
130.0000000000,11.0000000000,0.0006502396
130.0000000000,12.0000000000,0.0005019393
130.0000000000,13.0000000000,0.0004277892
130.0000000000,14.0000000000,0.0002966005
130.0000000000,15.0000000000,0.0002224504
130.0000000000,16.0000000000,0.0001483003
130.0000000000,17.0000000000,0.0000570386
130.0000000000,18.0000000000,0.0000114077
130.0000000000,19.0000000000,0.0000114077
130.0000000000,20.0000000000,0.0000114077
130.0000000000,21.0000000000,0.0000000000
130.0000000000,22.0000000000,0.0000000000
130.0000000000,23.0000000000,0.0000000000
130.0000000000,24.0000000000,0.0000000000
130.0000000000,25.0000000000,0.0000000000
135.0000000000,0.0000000000,0.0000684463
135.0000000000,1.0000000000,0.0001768195
135.0000000000,2.0000000000,0.0002908966
135.0000000000,3.0000000000,0.0005019393
135.0000000000,4.0000000000,0.0005760894
135.0000000000,5.0000000000,0.0005874971
135.0000000000,6.0000000000,0.0006673511
135.0000000000,7.0000000000,0.0007814282
135.0000000000,8.0000000000,0.0008042437
135.0000000000,9.0000000000,0.0007357974
135.0000000000,10.0000000000,0.0005989049
135.0000000000,11.0000000000,0.0005589779
135.0000000000,12.0000000000,0.0003479352
135.0000000000,13.0000000000,0.0004049738
135.0000000000,14.0000000000,0.0002623774
135.0000000000,15.0000000000,0.0001425964
135.0000000000,16.0000000000,0.0001368925
135.0000000000,17.0000000000,0.0000513347
135.0000000000,18.0000000000,0.0000285193
135.0000000000,19.0000000000,0.0000114077
135.0000000000,20.0000000000,0.0000000000
135.0000000000,21.0000000000,0.0000000000
135.0000000000,22.0000000000,0.0000000000
135.0000000000,23.0000000000,0.0000000000
135.0000000000,24.0000000000,0.0000000000
135.0000000000,25.0000000000,0.0000000000
140.0000000000,0.0000000000,0.0000342231
140.0000000000,1.0000000000,0.0001425964
140.0000000000,2.0000000000,0.0003137121
140.0000000000,3.0000000000,0.0005589779
140.0000000000,4.0000000000,0.0005760894
140.0000000000,5.0000000000,0.0006331280
140.0000000000,6.0000000000,0.0007129820
140.0000000000,7.0000000000,0.0006388319
140.0000000000,8.0000000000,0.0006616473
140.0000000000,9.0000000000,0.0006559434
140.0000000000,10.0000000000,0.0005932010
140.0000000000,11.0000000000,0.0005361624
140.0000000000,12.0000000000,0.0004848277
140.0000000000,13.0000000000,0.0003593429
140.0000000000,14.0000000000,0.0002623774
140.0000000000,15.0000000000,0.0001083733
140.0000000000,16.0000000000,0.0000855578
140.0000000000,17.0000000000,0.0000513347
140.0000000000,18.0000000000,0.0000342231
140.0000000000,19.0000000000,0.0000114077
140.0000000000,20.0000000000,0.0000114077
140.0000000000,21.0000000000,0.0000000000
140.0000000000,22.0000000000,0.0000000000
140.0000000000,23.0000000000,0.0000000000
140.0000000000,24.0000000000,0.0000000000
140.0000000000,25.0000000000,0.0000000000
145.0000000000,0.0000000000,0.0000342231
145.0000000000,1.0000000000,0.0002224504
145.0000000000,2.0000000000,0.0002566735
145.0000000000,3.0000000000,0.0005190509
145.0000000000,4.0000000000,0.0005589779
145.0000000000,5.0000000000,0.0006046087
145.0000000000,6.0000000000,0.0007586128
145.0000000000,7.0000000000,0.0006274241
145.0000000000,8.0000000000,0.0006901666
145.0000000000,9.0000000000,0.0006217203
145.0000000000,10.0000000000,0.0005932010
145.0000000000,11.0000000000,0.0005475702
145.0000000000,12.0000000000,0.0004848277
145.0000000000,13.0000000000,0.0004049738
145.0000000000,14.0000000000,0.0002281542
145.0000000000,15.0000000000,0.0001026694
145.0000000000,16.0000000000,0.0000912617
145.0000000000,17.0000000000,0.0000570386
145.0000000000,18.0000000000,0.0000285193
145.0000000000,19.0000000000,0.0000228154
145.0000000000,20.0000000000,0.0000114077
145.0000000000,21.0000000000,0.0000057039
145.0000000000,22.0000000000,0.0000000000
145.0000000000,23.0000000000,0.0000000000
145.0000000000,24.0000000000,0.0000000000
145.0000000000,25.0000000000,0.0000000000
150.0000000000,0.0000000000,0.0000285193
150.0000000000,1.0000000000,0.0001768195
150.0000000000,2.0000000000,0.0003536391
150.0000000000,3.0000000000,0.0005989049
150.0000000000,4.0000000000,0.0005361624
150.0000000000,5.0000000000,0.0006160164
150.0000000000,6.0000000000,0.0006844627
150.0000000000,7.0000000000,0.0006730550
150.0000000000,8.0000000000,0.0006388319
150.0000000000,9.0000000000,0.0006787588
150.0000000000,10.0000000000,0.0007072781
150.0000000000,11.0000000000,0.0006844627
150.0000000000,12.0000000000,0.0004734200
150.0000000000,13.0000000000,0.0003080082
150.0000000000,14.0000000000,0.0002623774
150.0000000000,15.0000000000,0.0001540041
150.0000000000,16.0000000000,0.0001654118
150.0000000000,17.0000000000,0.0000798540
150.0000000000,18.0000000000,0.0000513347
150.0000000000,19.0000000000,0.0000171116
150.0000000000,20.0000000000,0.0000228154
150.0000000000,21.0000000000,0.0000057039
150.0000000000,22.0000000000,0.0000057039
150.0000000000,23.0000000000,0.0000000000
150.0000000000,24.0000000000,0.0000000000
150.0000000000,25.0000000000,0.0000000000
155.0000000000,0.0000000000,0.0000342231
155.0000000000,1.0000000000,0.0001996350
155.0000000000,2.0000000000,0.0002966005
155.0000000000,3.0000000000,0.0005133470
155.0000000000,4.0000000000,0.0005646817
155.0000000000,5.0000000000,0.0007186858
155.0000000000,6.0000000000,0.0006445357
155.0000000000,7.0000000000,0.0007357974
155.0000000000,8.0000000000,0.0005932010
155.0000000000,9.0000000000,0.0007928360
155.0000000000,10.0000000000,0.0007243897
155.0000000000,11.0000000000,0.0005760894
155.0000000000,12.0000000000,0.0004506046
155.0000000000,13.0000000000,0.0003650468
155.0000000000,14.0000000000,0.0003251198
155.0000000000,15.0000000000,0.0002680812
155.0000000000,16.0000000000,0.0001140771
155.0000000000,17.0000000000,0.0000855578
155.0000000000,18.0000000000,0.0000513347
155.0000000000,19.0000000000,0.0000171116
155.0000000000,20.0000000000,0.0000342231
155.0000000000,21.0000000000,0.0000114077
155.0000000000,22.0000000000,0.0000114077
155.0000000000,23.0000000000,0.0000000000
155.0000000000,24.0000000000,0.0000057039
155.0000000000,25.0000000000,0.0000000000
160.0000000000,0.0000000000,0.0000399270
160.0000000000,1.0000000000,0.0001197810
160.0000000000,2.0000000000,0.0003650468
160.0000000000,3.0000000000,0.0003935661
160.0000000000,4.0000000000,0.0005475702
160.0000000000,5.0000000000,0.0007415013
160.0000000000,6.0000000000,0.0006217203
160.0000000000,7.0000000000,0.0007015743
160.0000000000,8.0000000000,0.0007529090
160.0000000000,9.0000000000,0.0007357974
160.0000000000,10.0000000000,0.0007186858
160.0000000000,11.0000000000,0.0006787588
160.0000000000,12.0000000000,0.0005646817
160.0000000000,13.0000000000,0.0004905316
160.0000000000,14.0000000000,0.0003764545
160.0000000000,15.0000000000,0.0003080082
160.0000000000,16.0000000000,0.0001825234
160.0000000000,17.0000000000,0.0001311887
160.0000000000,18.0000000000,0.0000969655
160.0000000000,19.0000000000,0.0000684463
160.0000000000,20.0000000000,0.0000171116
160.0000000000,21.0000000000,0.0000171116
160.0000000000,22.0000000000,0.0000000000
160.0000000000,23.0000000000,0.0000000000
160.0000000000,24.0000000000,0.0000057039
160.0000000000,25.0000000000,0.0000000000
165.0000000000,0.0000000000,0.0000399270
165.0000000000,1.0000000000,0.0001825234
165.0000000000,2.0000000000,0.0003878622
165.0000000000,3.0000000000,0.0005361624
165.0000000000,4.0000000000,0.0005190509
165.0000000000,5.0000000000,0.0006103126
165.0000000000,6.0000000000,0.0007243897
165.0000000000,7.0000000000,0.0006331280
165.0000000000,8.0000000000,0.0007586128
165.0000000000,9.0000000000,0.0007472051
165.0000000000,10.0000000000,0.0007300935
165.0000000000,11.0000000000,0.0007871321
165.0000000000,12.0000000000,0.0006502396
165.0000000000,13.0000000000,0.0005703856
165.0000000000,14.0000000000,0.0004962355
165.0000000000,15.0000000000,0.0003194159
165.0000000000,16.0000000000,0.0003080082
165.0000000000,17.0000000000,0.0002053388
165.0000000000,18.0000000000,0.0001425964
165.0000000000,19.0000000000,0.0001197810
165.0000000000,20.0000000000,0.0000513347
165.0000000000,21.0000000000,0.0000342231
165.0000000000,22.0000000000,0.0000057039
165.0000000000,23.0000000000,0.0000000000
165.0000000000,24.0000000000,0.0000000000
165.0000000000,25.0000000000,0.0000000000
170.0000000000,0.0000000000,0.0000513347
170.0000000000,1.0000000000,0.0001311887
170.0000000000,2.0000000000,0.0002680812
170.0000000000,3.0000000000,0.0004734200
170.0000000000,4.0000000000,0.0006160164
170.0000000000,5.0000000000,0.0005989049
170.0000000000,6.0000000000,0.0007586128
170.0000000000,7.0000000000,0.0009012092
170.0000000000,8.0000000000,0.0008384668
170.0000000000,9.0000000000,0.0009411362
170.0000000000,10.0000000000,0.0008555784
170.0000000000,11.0000000000,0.0009126169
170.0000000000,12.0000000000,0.0007871321
170.0000000000,13.0000000000,0.0006559434
170.0000000000,14.0000000000,0.0005989049
170.0000000000,15.0000000000,0.0004962355
170.0000000000,16.0000000000,0.0004391969
170.0000000000,17.0000000000,0.0003536391
170.0000000000,18.0000000000,0.0002053388
170.0000000000,19.0000000000,0.0001425964
170.0000000000,20.0000000000,0.0001026694
170.0000000000,21.0000000000,0.0000570386
170.0000000000,22.0000000000,0.0000171116
170.0000000000,23.0000000000,0.0000057039
170.0000000000,24.0000000000,0.0000057039
170.0000000000,25.0000000000,0.0000057039
175.0000000000,0.0000000000,0.0000285193
175.0000000000,1.0000000000,0.0001711157
175.0000000000,2.0000000000,0.0003023044
175.0000000000,3.0000000000,0.0004220853
175.0000000000,4.0000000000,0.0005475702
175.0000000000,5.0000000000,0.0005532740
175.0000000000,6.0000000000,0.0007814282
175.0000000000,7.0000000000,0.0008783938
175.0000000000,8.0000000000,0.0008840977
175.0000000000,9.0000000000,0.0008840977
175.0000000000,10.0000000000,0.0010495095
175.0000000000,11.0000000000,0.0008840977
175.0000000000,12.0000000000,0.0007472051
175.0000000000,13.0000000000,0.0006046087
175.0000000000,14.0000000000,0.0007072781
175.0000000000,15.0000000000,0.0005475702
175.0000000000,16.0000000000,0.0003878622
175.0000000000,17.0000000000,0.0003650468
175.0000000000,18.0000000000,0.0003194159
175.0000000000,19.0000000000,0.0002053388
175.0000000000,20.0000000000,0.0000912617
175.0000000000,21.0000000000,0.0000912617
175.0000000000,22.0000000000,0.0000228154
175.0000000000,23.0000000000,0.0000114077
175.0000000000,24.0000000000,0.0000057039
175.0000000000,25.0000000000,0.0000171116
180.0000000000,0.0000000000,0.0000285193
180.0000000000,1.0000000000,0.0001597080
180.0000000000,2.0000000000,0.0002737851
180.0000000000,3.0000000000,0.0005247547
180.0000000000,4.0000000000,0.0005532740
180.0000000000,5.0000000000,0.0008612822
180.0000000000,6.0000000000,0.0007129820
180.0000000000,7.0000000000,0.0008156514
180.0000000000,8.0000000000,0.0009354324
180.0000000000,9.0000000000,0.0009411362
180.0000000000,10.0000000000,0.0008898015
180.0000000000,11.0000000000,0.0008213552
180.0000000000,12.0000000000,0.0009696555
180.0000000000,13.0000000000,0.0007700205
180.0000000000,14.0000000000,0.0006787588
180.0000000000,15.0000000000,0.0006160164
180.0000000000,16.0000000000,0.0004620123
180.0000000000,17.0000000000,0.0004220853
180.0000000000,18.0000000000,0.0001654118
180.0000000000,19.0000000000,0.0001939311
180.0000000000,20.0000000000,0.0001768195
180.0000000000,21.0000000000,0.0001311887
180.0000000000,22.0000000000,0.0000456308
180.0000000000,23.0000000000,0.0000171116
180.0000000000,24.0000000000,0.0000114077
180.0000000000,25.0000000000,0.0000228154
185.0000000000,0.0000000000,0.0000228154
185.0000000000,1.0000000000,0.0001540041
185.0000000000,2.0000000000,0.0002737851
185.0000000000,3.0000000000,0.0004449008
185.0000000000,4.0000000000,0.0004449008
185.0000000000,5.0000000000,0.0009126169
185.0000000000,6.0000000000,0.0008213552
185.0000000000,7.0000000000,0.0011008442
185.0000000000,8.0000000000,0.0010666210
185.0000000000,9.0000000000,0.0010951403
185.0000000000,10.0000000000,0.0009696555
185.0000000000,11.0000000000,0.0009411362
185.0000000000,12.0000000000,0.0009582478
185.0000000000,13.0000000000,0.0008156514
185.0000000000,14.0000000000,0.0007814282
185.0000000000,15.0000000000,0.0007814282
185.0000000000,16.0000000000,0.0006445357
185.0000000000,17.0000000000,0.0004677162
185.0000000000,18.0000000000,0.0003707506
185.0000000000,19.0000000000,0.0003650468
185.0000000000,20.0000000000,0.0002566735
185.0000000000,21.0000000000,0.0001825234
185.0000000000,22.0000000000,0.0000741501
185.0000000000,23.0000000000,0.0000342231
185.0000000000,24.0000000000,0.0000171116
185.0000000000,25.0000000000,0.0000171116
190.0000000000,0.0000000000,0.0000456308
190.0000000000,1.0000000000,0.0001425964
190.0000000000,2.0000000000,0.0003080082
190.0000000000,3.0000000000,0.0003764545
190.0000000000,4.0000000000,0.0004962355
190.0000000000,5.0000000000,0.0005932010
190.0000000000,6.0000000000,0.0009240246
190.0000000000,7.0000000000,0.0010323979
190.0000000000,8.0000000000,0.0010837326
190.0000000000,9.0000000000,0.0010438056
190.0000000000,10.0000000000,0.0011293634
190.0000000000,11.0000000000,0.0010552133
190.0000000000,12.0000000000,0.0009126169
190.0000000000,13.0000000000,0.0009981748
190.0000000000,14.0000000000,0.0009297285
190.0000000000,15.0000000000,0.0007472051
190.0000000000,16.0000000000,0.0007015743
190.0000000000,17.0000000000,0.0007072781
190.0000000000,18.0000000000,0.0005817933
190.0000000000,19.0000000000,0.0004791239
190.0000000000,20.0000000000,0.0002509697
190.0000000000,21.0000000000,0.0001711157
190.0000000000,22.0000000000,0.0001083733
190.0000000000,23.0000000000,0.0000456308
190.0000000000,24.0000000000,0.0000285193
190.0000000000,25.0000000000,0.0000171116
195.0000000000,0.0000000000,0.0000342231
195.0000000000,1.0000000000,0.0001825234
195.0000000000,2.0000000000,0.0003023044
195.0000000000,3.0000000000,0.0004563085
195.0000000000,4.0000000000,0.0005989049
195.0000000000,5.0000000000,0.0006787588
195.0000000000,6.0000000000,0.0008840977
195.0000000000,7.0000000000,0.0008898015
195.0000000000,8.0000000000,0.0010837326
195.0000000000,9.0000000000,0.0010038786
195.0000000000,10.0000000000,0.0011407712
195.0000000000,11.0000000000,0.0012548483
195.0000000000,12.0000000000,0.0010323979
195.0000000000,13.0000000000,0.0009696555
195.0000000000,14.0000000000,0.0009468401
195.0000000000,15.0000000000,0.0008099475
195.0000000000,16.0000000000,0.0008498745
195.0000000000,17.0000000000,0.0006274241
195.0000000000,18.0000000000,0.0004506046
195.0000000000,19.0000000000,0.0004791239
195.0000000000,20.0000000000,0.0002851928
195.0000000000,21.0000000000,0.0002110427
195.0000000000,22.0000000000,0.0001197810
195.0000000000,23.0000000000,0.0000513347
195.0000000000,24.0000000000,0.0000627424
195.0000000000,25.0000000000,0.0000342231
200.0000000000,0.0000000000,0.0000285193
200.0000000000,1.0000000000,0.0001368925
200.0000000000,2.0000000000,0.0003764545
200.0000000000,3.0000000000,0.0005247547
200.0000000000,4.0000000000,0.0006958704
200.0000000000,5.0000000000,0.0007015743
200.0000000000,6.0000000000,0.0008726899
200.0000000000,7.0000000000,0.0011635866
200.0000000000,8.0000000000,0.0011464750
200.0000000000,9.0000000000,0.0012263290
200.0000000000,10.0000000000,0.0011521789
200.0000000000,11.0000000000,0.0012320329
200.0000000000,12.0000000000,0.0012263290
200.0000000000,13.0000000000,0.0011407712
200.0000000000,14.0000000000,0.0012377367
200.0000000000,15.0000000000,0.0010894365
200.0000000000,16.0000000000,0.0010152863
200.0000000000,17.0000000000,0.0008669861
200.0000000000,18.0000000000,0.0007814282
200.0000000000,19.0000000000,0.0006103126
200.0000000000,20.0000000000,0.0004277892
200.0000000000,21.0000000000,0.0003365275
200.0000000000,22.0000000000,0.0002452658
200.0000000000,23.0000000000,0.0001425964
200.0000000000,24.0000000000,0.0000342231
200.0000000000,25.0000000000,0.0000285193
205.0000000000,0.0000000000,0.0000114077
205.0000000000,1.0000000000,0.0001540041
205.0000000000,2.0000000000,0.0003878622
205.0000000000,3.0000000000,0.0005361624
205.0000000000,4.0000000000,0.0006673511
205.0000000000,5.0000000000,0.0008270591
205.0000000000,6.0000000000,0.0009525439
205.0000000000,7.0000000000,0.0011578827
205.0000000000,8.0000000000,0.0013746292
205.0000000000,9.0000000000,0.0015457449
205.0000000000,10.0000000000,0.0013632215
205.0000000000,11.0000000000,0.0014658909
205.0000000000,12.0000000000,0.0012890714
205.0000000000,13.0000000000,0.0013461100
205.0000000000,14.0000000000,0.0011806982
205.0000000000,15.0000000000,0.0010780287
205.0000000000,16.0000000000,0.0009126169
205.0000000000,17.0000000000,0.0010951403
205.0000000000,18.0000000000,0.0008726899
205.0000000000,19.0000000000,0.0006388319
205.0000000000,20.0000000000,0.0005361624
205.0000000000,21.0000000000,0.0003308236
205.0000000000,22.0000000000,0.0001939311
205.0000000000,23.0000000000,0.0001254848
205.0000000000,24.0000000000,0.0000741501
205.0000000000,25.0000000000,0.0000456308
210.0000000000,0.0000000000,0.0000456308
210.0000000000,1.0000000000,0.0001483003
210.0000000000,2.0000000000,0.0003308236
210.0000000000,3.0000000000,0.0006331280
210.0000000000,4.0000000000,0.0006844627
210.0000000000,5.0000000000,0.0009696555
210.0000000000,6.0000000000,0.0013118868
210.0000000000,7.0000000000,0.0012320329
210.0000000000,8.0000000000,0.0013061830
210.0000000000,9.0000000000,0.0015343372
210.0000000000,10.0000000000,0.0017111567
210.0000000000,11.0000000000,0.0016255989
210.0000000000,12.0000000000,0.0016141912
210.0000000000,13.0000000000,0.0015685603
210.0000000000,14.0000000000,0.0014658909
210.0000000000,15.0000000000,0.0013689254
210.0000000000,16.0000000000,0.0012662560
210.0000000000,17.0000000000,0.0012662560
210.0000000000,18.0000000000,0.0009411362
210.0000000000,19.0000000000,0.0007300935
210.0000000000,20.0000000000,0.0006103126
210.0000000000,21.0000000000,0.0003479352
210.0000000000,22.0000000000,0.0002851928
210.0000000000,23.0000000000,0.0001597080
210.0000000000,24.0000000000,0.0001026694
210.0000000000,25.0000000000,0.0000399270
215.0000000000,0.0000000000,0.0000456308
215.0000000000,1.0000000000,0.0001825234
215.0000000000,2.0000000000,0.0004106776
215.0000000000,3.0000000000,0.0004734200
215.0000000000,4.0000000000,0.0008099475
215.0000000000,5.0000000000,0.0010266940
215.0000000000,6.0000000000,0.0011692904
215.0000000000,7.0000000000,0.0013575177
215.0000000000,8.0000000000,0.0016598220
215.0000000000,9.0000000000,0.0017510837
215.0000000000,10.0000000000,0.0021389459
215.0000000000,11.0000000000,0.0019221994
215.0000000000,12.0000000000,0.0020077572
215.0000000000,13.0000000000,0.0020305727
215.0000000000,14.0000000000,0.0016826375
215.0000000000,15.0000000000,0.0015856719
215.0000000000,16.0000000000,0.0015457449
215.0000000000,17.0000000000,0.0012890714
215.0000000000,18.0000000000,0.0010552133
215.0000000000,19.0000000000,0.0008156514
215.0000000000,20.0000000000,0.0004962355
215.0000000000,21.0000000000,0.0003992699
215.0000000000,22.0000000000,0.0002908966
215.0000000000,23.0000000000,0.0002623774
215.0000000000,24.0000000000,0.0001140771
215.0000000000,25.0000000000,0.0000570386
220.0000000000,0.0000000000,0.0000456308
220.0000000000,1.0000000000,0.0001996350
220.0000000000,2.0000000000,0.0003878622
220.0000000000,3.0000000000,0.0006046087
220.0000000000,4.0000000000,0.0010095825
220.0000000000,5.0000000000,0.0010266940
220.0000000000,6.0000000000,0.0012719598
220.0000000000,7.0000000000,0.0013289984
220.0000000000,8.0000000000,0.0017111567
220.0000000000,9.0000000000,0.0020647958
220.0000000000,10.0000000000,0.0021902806
220.0000000000,11.0000000000,0.0024412503
220.0000000000,12.0000000000,0.0024013233
220.0000000000,13.0000000000,0.0022073922
220.0000000000,14.0000000000,0.0019050878
220.0000000000,15.0000000000,0.0020362765
220.0000000000,16.0000000000,0.0017453799
220.0000000000,17.0000000000,0.0013860370
220.0000000000,18.0000000000,0.0011008442
220.0000000000,19.0000000000,0.0008384668
220.0000000000,20.0000000000,0.0007472051
220.0000000000,21.0000000000,0.0005989049
220.0000000000,22.0000000000,0.0003878622
220.0000000000,23.0000000000,0.0002737851
220.0000000000,24.0000000000,0.0001311887
220.0000000000,25.0000000000,0.0000627424
225.0000000000,0.0000000000,0.0000399270
225.0000000000,1.0000000000,0.0001882272
225.0000000000,2.0000000000,0.0003365275
225.0000000000,3.0000000000,0.0006388319
225.0000000000,4.0000000000,0.0008327629
225.0000000000,5.0000000000,0.0009069131
225.0000000000,6.0000000000,0.0015115218
225.0000000000,7.0000000000,0.0015343372
225.0000000000,8.0000000000,0.0019450148
225.0000000000,9.0000000000,0.0024013233
225.0000000000,10.0000000000,0.0024184349
225.0000000000,11.0000000000,0.0025781428
225.0000000000,12.0000000000,0.0027264431
225.0000000000,13.0000000000,0.0024412503
225.0000000000,14.0000000000,0.0023613963
225.0000000000,15.0000000000,0.0019906457
225.0000000000,16.0000000000,0.0019621264
225.0000000000,17.0000000000,0.0014316678
225.0000000000,18.0000000000,0.0011008442
225.0000000000,19.0000000000,0.0009069131
225.0000000000,20.0000000000,0.0007415013
225.0000000000,21.0000000000,0.0005817933
225.0000000000,22.0000000000,0.0003821583
225.0000000000,23.0000000000,0.0002110427
225.0000000000,24.0000000000,0.0001311887
225.0000000000,25.0000000000,0.0000627424
230.0000000000,0.0000000000,0.0000399270
230.0000000000,1.0000000000,0.0002395619
230.0000000000,2.0000000000,0.0003650468
230.0000000000,3.0000000000,0.0006046087
230.0000000000,4.0000000000,0.0009354324
230.0000000000,5.0000000000,0.0011578827
230.0000000000,6.0000000000,0.0012719598
230.0000000000,7.0000000000,0.0017453799
230.0000000000,8.0000000000,0.0018252339
230.0000000000,9.0000000000,0.0021731691
230.0000000000,10.0000000000,0.0026009582
230.0000000000,11.0000000000,0.0025268081
230.0000000000,12.0000000000,0.0023842117
230.0000000000,13.0000000000,0.0022986539
230.0000000000,14.0000000000,0.0020933151
230.0000000000,15.0000000000,0.0021674652
230.0000000000,16.0000000000,0.0017111567
230.0000000000,17.0000000000,0.0012605521
230.0000000000,18.0000000000,0.0011122519
230.0000000000,19.0000000000,0.0008270591
230.0000000000,20.0000000000,0.0007072781
230.0000000000,21.0000000000,0.0005703856
230.0000000000,22.0000000000,0.0003707506
230.0000000000,23.0000000000,0.0001768195
230.0000000000,24.0000000000,0.0001540041
230.0000000000,25.0000000000,0.0000684463
235.0000000000,0.0000000000,0.0000171116
235.0000000000,1.0000000000,0.0002395619
235.0000000000,2.0000000000,0.0004391969
235.0000000000,3.0000000000,0.0006901666
235.0000000000,4.0000000000,0.0007643167
235.0000000000,5.0000000000,0.0011749943
235.0000000000,6.0000000000,0.0014145562
235.0000000000,7.0000000000,0.0016084873
235.0000000000,8.0000000000,0.0019107917
235.0000000000,9.0000000000,0.0018594570
235.0000000000,10.0000000000,0.0020990189
235.0000000000,11.0000000000,0.0022587269
235.0000000000,12.0000000000,0.0020077572
235.0000000000,13.0000000000,0.0018309377
235.0000000000,14.0000000000,0.0019507187
235.0000000000,15.0000000000,0.0013004791
235.0000000000,16.0000000000,0.0013347023
235.0000000000,17.0000000000,0.0011521789
235.0000000000,18.0000000000,0.0009696555
235.0000000000,19.0000000000,0.0008783938
235.0000000000,20.0000000000,0.0005532740
235.0000000000,21.0000000000,0.0003764545
235.0000000000,22.0000000000,0.0002281542
235.0000000000,23.0000000000,0.0001939311
235.0000000000,24.0000000000,0.0000570386
235.0000000000,25.0000000000,0.0000342231
240.0000000000,0.0000000000,0.0000171116
240.0000000000,1.0000000000,0.0001882272
240.0000000000,2.0000000000,0.0003650468
240.0000000000,3.0000000000,0.0006388319
240.0000000000,4.0000000000,0.0009411362
240.0000000000,5.0000000000,0.0009696555
240.0000000000,6.0000000000,0.0012947753
240.0000000000,7.0000000000,0.0014887064
240.0000000000,8.0000000000,0.0016484143
240.0000000000,9.0000000000,0.0020819074
240.0000000000,10.0000000000,0.0021503536
240.0000000000,11.0000000000,0.0018993840
240.0000000000,12.0000000000,0.0020590919
240.0000000000,13.0000000000,0.0018024184
240.0000000000,14.0000000000,0.0017510837
240.0000000000,15.0000000000,0.0012719598
240.0000000000,16.0000000000,0.0011350673
240.0000000000,17.0000000000,0.0009411362
240.0000000000,18.0000000000,0.0009069131
240.0000000000,19.0000000000,0.0006217203
240.0000000000,20.0000000000,0.0004277892
240.0000000000,21.0000000000,0.0003992699
240.0000000000,22.0000000000,0.0001768195
240.0000000000,23.0000000000,0.0001368925
240.0000000000,24.0000000000,0.0000798540
240.0000000000,25.0000000000,0.0000570386
245.0000000000,0.0000000000,0.0000342231
245.0000000000,1.0000000000,0.0002680812
245.0000000000,2.0000000000,0.0004620123
245.0000000000,3.0000000000,0.0007243897
245.0000000000,4.0000000000,0.0008213552
245.0000000000,5.0000000000,0.0009753593
245.0000000000,6.0000000000,0.0011065480
245.0000000000,7.0000000000,0.0013232945
245.0000000000,8.0000000000,0.0015913758
245.0000000000,9.0000000000,0.0019336071
245.0000000000,10.0000000000,0.0018651608
245.0000000000,11.0000000000,0.0018252339
245.0000000000,12.0000000000,0.0016198950
245.0000000000,13.0000000000,0.0016255989
245.0000000000,14.0000000000,0.0014031485
245.0000000000,15.0000000000,0.0012206251
245.0000000000,16.0000000000,0.0010552133
245.0000000000,17.0000000000,0.0009354324
245.0000000000,18.0000000000,0.0009012092
245.0000000000,19.0000000000,0.0006046087
245.0000000000,20.0000000000,0.0004620123
245.0000000000,21.0000000000,0.0003137121
245.0000000000,22.0000000000,0.0001540041
245.0000000000,23.0000000000,0.0000456308
245.0000000000,24.0000000000,0.0000456308
245.0000000000,25.0000000000,0.0000627424
250.0000000000,0.0000000000,0.0000342231
250.0000000000,1.0000000000,0.0002053388
250.0000000000,2.0000000000,0.0004449008
250.0000000000,3.0000000000,0.0007357974
250.0000000000,4.0000000000,0.0008327629
250.0000000000,5.0000000000,0.0011464750
250.0000000000,6.0000000000,0.0012320329
250.0000000000,7.0000000000,0.0015286334
250.0000000000,8.0000000000,0.0016940452
250.0000000000,9.0000000000,0.0017396760
250.0000000000,10.0000000000,0.0018309377
250.0000000000,11.0000000000,0.0017624914
250.0000000000,12.0000000000,0.0014430755
250.0000000000,13.0000000000,0.0014487794
250.0000000000,14.0000000000,0.0012719598
250.0000000000,15.0000000000,0.0010723249
250.0000000000,16.0000000000,0.0009069131
250.0000000000,17.0000000000,0.0007871321
250.0000000000,18.0000000000,0.0006160164
250.0000000000,19.0000000000,0.0004905316
250.0000000000,20.0000000000,0.0004677162
250.0000000000,21.0000000000,0.0002623774
250.0000000000,22.0000000000,0.0002110427
250.0000000000,23.0000000000,0.0000684463
250.0000000000,24.0000000000,0.0000342231
250.0000000000,25.0000000000,0.0000342231
255.0000000000,0.0000000000,0.0000228154
255.0000000000,1.0000000000,0.0002338581
255.0000000000,2.0000000000,0.0004049738
255.0000000000,3.0000000000,0.0006103126
255.0000000000,4.0000000000,0.0008783938
